emp_no,first_name,last_name,dept_name
456927,Kensei,Comellas,Sales
430675,Shiv,Comellas,Development
459489,Pascal,Comellas,Development
231905,Hugo,Comellas,Development
284652,Pranas,Compeau,Development
463862,Baocai,Compeau,Development
494835,Yongqiao,Compeau,Sales
17101,Sandeepan,Compeau,Development
87902,Phuoc,Compeau,Development
78819,Vojin,Compeau,Sales
258651,Oscar,Compeau,Development
42033,Reuven,Compeau,Development
73005,Sachem,Compeau,Development
410514,Bernice,Compeau,Development
42082,Gritta,Compeau,Sales
280883,Shao,Compeau,Development
208940,Hideo,Comte,Development
66123,Jinxi,Comte,Development
267527,Serenella,Comte,Development
484794,Uri,Comte,Development
105326,Almudena,Comte,Development
447238,Shigehito,Comte,Development
490071,Claudi,Comte,Development
63349,Anestis,Comte,Development
233375,Chrisa,Comte,Development
443759,Branimir,Comte,Sales
249410,Caolyn,Comyn,Development
415486,Shahar,Comyn,Sales
233526,Yuchang,Comyn,Development
283959,Heather,Comyn,Development
298247,Shan,Comyn,Sales
402051,Teruyuki,Comyn,Development
468477,Yuguang,Conde,Development
453316,Gennady,Conde,Development
211950,Suzette,Conde,Sales
214973,Susanta,Conde,Development
445315,Otmar,Conde,Sales
95428,Shuzo,Conde,Sales
477923,Augustine,Conde,Sales
280062,Sashi,Condotta,Sales
14581,Gao,Condotta,Development
11240,Kiam,Condotta,Development
485170,Kagan,Condotta,Development
488545,Shigeo,Condotta,Development
229922,Arvin,Condotta,Development
482345,Lorien,Coney,Development
269678,Richard,Coney,Development
67815,Zongyan,Coney,Development
15089,Giri,Coney,Development
108588,Shahaf,Coney,Development
243103,Gao,Coney,Development
29317,Navin,Conia,Development
28385,Filipp,Conia,Sales
274272,Persi,Conia,Development
44125,Douadi,Conia,Sales
87982,Lijia,Conia,Development
66447,Greger,Conia,Development
445242,Goh,Conia,Sales
251262,Kensei,Conry,Development
233518,Utpal,Conry,Development
253820,Jeong,Conry,Development
469600,Mircea,Conry,Sales
107554,Zvonko,Conry,Sales
98054,Berry,Conry,Development
19955,IEEE,Conry,Sales
481231,Mahendra,Conry,Sales
255044,Kwee,Conry,Sales
291831,Mong,Constantine,Development
475657,Shahid,Constantine,Development
202727,Fumiyo,Constantine,Development
242470,Tse,Constantine,Development
444201,Yuichiro,Constantine,Development
263824,Yolla,Constantine,Development
227783,Xiping,Constantine,Sales
291676,Alain,Constantine,Development
482514,Geoff,Constantine,Sales
451794,Masali,Constantine,Development
418491,Aram,Constantine,Sales
444380,Gor,Conta,Development
402010,Huican,Conta,Development
80689,Hitofumi,Conta,Development
284978,Toong,Conta,Sales
201178,Kristof,Conta,Sales
257505,Eran,Conta,Sales
101638,Gaurav,Conta,Development
85394,Sastry,Conta,Development
74609,Divier,Conta,Development
86491,Shuzo,Conta,Development
31326,Tesuya,Conta,Development
108440,Xiaoqiang,Conta,Sales
253670,Sachin,Conte,Sales
49930,Girolamo,Conte,Sales
55059,Sakthirel,Conte,Development
250714,Boaz,Conte,Development
428506,Qiwen,Conte,Sales
260612,Roded,Conte,Sales
425873,Visit,Conti,Sales
405523,Steen,Conti,Development
212893,Perla,Conti,Development
229481,Shimshon,Conti,Sales
78251,Subbu,Conti,Sales
246692,Lansing,Conti,Sales
215156,Kensei,Conti,Development
236118,Aleksandar,Conti,Development
26856,Kazuhiko,Cooke,Development
108763,Sadegh,Cooke,Sales
62476,Yahiko,Cooke,Sales
101721,Hidefumi,Cooke,Development
250026,Sigeru,Cooke,Development
257311,Bernardo,Cooke,Sales
427260,Jianhao,Cooke,Development
420192,Tadahiro,Cooke,Development
454182,Mack,Cooke,Sales
274627,Ibibia,Cooke,Development
455160,Mahendra,Cooley,Development
92054,Gonzalo,Cooley,Development
23330,Aloke,Cooley,Development
401657,Huican,Cooley,Development
462246,Kenton,Cooley,Development
90353,Mingzeng,Cooley,Development
420362,Uinam,Cooley,Sales
290274,Nahid,Cooley,Sales
65358,Kshitij,Cooley,Development
203318,Xudong,Cooley,Development
275421,King,Cooley,Sales
95505,Tsz,Cooley,Sales
271480,Arumugam,Cooley,Sales
72571,Yurij,Cools,Development
65868,Guoxiang,Cools,Development
26692,Taisook,Cools,Development
258627,Maris,Cools,Sales
250418,Yannis,Cools,Sales
99013,Tsz,Cools,Development
266018,Masanao,Cools,Development
447008,Zsolt,Cooman,Sales
410966,Juichirou,Cooman,Sales
417190,Atreyi,Cooman,Sales
291426,Geraldo,Cooman,Sales
78551,Lobel,Cooman,Development
239689,Susanta,Cooman,Sales
40156,Dhritiman,Cooman,Sales
296821,Charlene,Cooman,Sales
403270,Waiman,Cooman,Sales
74271,Guther,Coombs,Sales
100853,Aris,Coombs,Development
105546,Dhritiman,Coombs,Development
295651,Adil,Coombs,Sales
413985,Neelam,Coombs,Sales
475774,Vincent,Coombs,Development
451776,Ravishankar,Coombs,Sales
250015,DAIDA,Coombs,Sales
498499,Gal,Coorg,Development
473911,Kwangyoen,Coorg,Development
259551,Arup,Coorg,Development
11640,Valeri,Coorg,Development
12011,Zhilian,Coorg,Sales
497404,Shigeaki,Coorg,Development
66356,Masato,Coorg,Sales
23817,Duri,Coorg,Sales
255004,Selwyn,Coorg,Development
60285,Nitsan,Coorg,Development
75533,Tomoyuki,Coorg,Sales
100406,Yoshinari,Coors,Sales
87202,Hatem,Coors,Sales
44750,Bernice,Coors,Sales
213040,Rimon,Coors,Development
267796,Moie,Coors,Development
217471,Josyula,Coors,Development
47930,Apostol,Coors,Development
249339,Seongbin,Coors,Development
49527,Nigel,Coors,Development
239756,Leif,Coors,Development
417555,Zejun,Coors,Development
267148,Fayez,Coors,Development
231034,Xiaobin,Coors,Sales
268656,Gaetan,Copas,Sales
472900,Shahaf,Copas,Development
487286,Insup,Copas,Sales
81292,Ortrun,Copas,Development
276153,Kazuhito,Copas,Sales
52167,Bernd,Copas,Development
433628,Vishu,Copas,Development
57223,Danel,Copas,Development
101833,Cordelia,Couchot,Sales
15071,Ayonca,Couchot,Sales
269943,Arve,Couchot,Development
64377,Along,Couchot,Development
255989,Srinidhi,Couchot,Development
75226,Nechama,Couchot,Development
406853,Sachio,Couchot,Development
236856,JoAnne,Couchot,Development
230465,Sajjan,Coullard,Development
262814,Vasiliy,Coullard,Development
31380,Sastry,Coullard,Development
207383,Utz,Coullard,Development
77455,Atilio,Coullard,Development
298975,Saddek,Covnot,Sales
44821,Martien,Covnot,Development
40714,Lijie,Covnot,Sales
56448,Kayoko,Covnot,Development
26683,Kayoko,Covnot,Development
15938,Garnik,Covnot,Sales
413914,Rajmohan,Covnot,Development
261468,Radoslaw,Covnot,Development
499966,Mihalis,Crabtree,Sales
475692,Inderjeet,Crabtree,Development
220702,Steen,Crabtree,Development
473224,Arup,Crabtree,Development
217820,Beshir,Crabtree,Development
481350,Ioana,Crabtree,Development
57511,Weidon,Crabtree,Sales
103128,Alenka,Crabtree,Development
249394,Shiv,Crabtree,Development
208134,Sangeeta,Crabtree,Development
74184,Demin,Crelier,Development
249568,Khosrow,Crelier,Development
108179,Constantijn,Crelier,Development
77378,Zissis,Crelier,Development
30408,Masasuke,Crelier,Development
269715,Ohad,Crelier,Development
484914,Weijing,Crelier,Development
79789,Kotesh,Crelier,Development
441668,Huiqun,Crelier,Development
285637,Surveyors,Crelier,Sales
403488,Chinya,Crelier,Sales
455464,Willard,Crelier,Sales
229069,Lucian,Crelier,Development
461417,Jianhui,Cromarty,Development
214491,Ulf,Cromarty,Development
265501,Paraskevi,Cromarty,Sales
16504,Mong,Cromarty,Development
412282,Nitsan,Cromarty,Sales
106346,Perry,Cronan,Development
50294,Arto,Cronan,Sales
48984,Ebru,Cronan,Sales
218916,Iara,Cronan,Development
271541,Vidya,Cronau,Sales
59183,Kotesh,Cronau,Development
214796,Leah,Cronau,Sales
86029,Yuguang,Cronau,Development
462017,Cheong,Cronau,Development
281760,Fumiyo,Cronau,Sales
74188,Kersti,Cronau,Development
85784,Nechama,Cronau,Sales
209410,Subhash,Cronau,Development
402772,Berthier,Cronau,Development
415477,Serap,Cronau,Sales
72140,Christ,Cronau,Development
271918,Giri,Cronau,Development
444882,Masoud,Cronau,Development
471295,Pragnesh,Cronau,Sales
425193,Thodoros,Cronau,Development
484183,Udi,Cronin,Sales
498214,Toshimori,Cronin,Development
411905,Basim,Cronin,Sales
46714,Goa,Cronin,Development
264144,Saeed,Cronin,Sales
30084,Jiafu,Cronin,Development
14839,Changho,Cronin,Development
466996,Etsuo,Cronin,Development
219661,Jayson,Cronin,Sales
94864,Boriana,Cronin,Development
21547,Fatemeh,Crooks,Development
19653,Gay,Crooks,Development
91932,Zhenhua,Crooks,Development
75688,Adamantios,Crooks,Sales
77186,Irene,Crooks,Sales
216233,Sushant,Crooks,Development
274903,Fusako,Crooks,Sales
278134,Sorina,Crouzet,Sales
417206,Ramachenga,Crouzet,Sales
483876,Tomofumi,Crouzet,Sales
241548,Evgueni,Crouzet,Development
245313,Kwangjo,Crouzet,Development
12893,Licheng,Crouzet,Sales
405940,Kaijung,Crouzet,Development
82689,Zijian,Crouzet,Development
24617,Ramachenga,Cullers,Development
481250,Evgueni,Cullers,Sales
475269,Rance,Cullers,Development
231665,Gita,Cullers,Development
462863,Jamaludin,Cullers,Development
75134,Rimli,Cullers,Sales
80550,Candida,Cullers,Development
423326,Idoia,Cullers,Development
401326,Zorica,Cullers,Sales
277916,Satoru,Cullers,Development
465760,Tristan,Cullers,Sales
453591,Odoardo,Cullers,Sales
259002,Karlis,Cummings,Sales
255943,Gao,Cummings,Development
426243,Randi,Cummings,Development
294097,Kazunori,Cummings,Sales
469830,Lillian,Cummings,Development
262051,Martien,Cummings,Development
65493,Zeydy,Cummings,Sales
38123,Kien,Cummings,Sales
22910,Shawna,Cummings,Sales
16679,Domenick,Cummings,Development
287267,Lunjin,Cummings,Development
73035,Kensyu,Cummings,Sales
36246,Kaijung,Cummings,Development
463917,Harngdar,Cummings,Development
97694,Girolamo,Cummings,Development
48736,Feixiong,Cunliffe,Development
40872,Qunsheng,Cunliffe,Development
214738,Caolyn,Cunliffe,Development
18468,Kirk,Cunliffe,Development
61420,Sanjoy,Cunliffe,Development
290357,Kasturi,Cunliffe,Sales
293441,Toshimitsu,Cunliffe,Development
238298,Prasadram,Cunliffe,Sales
427075,Berry,Cunliffe,Development
283601,Uno,Cunliffe,Development
414265,Shigeichiro,Cunliffe,Development
266828,Lobel,Curless,Sales
221004,Gro,Curless,Development
485058,Jamaludin,Curless,Sales
400514,Baruch,Curless,Development
61515,Mats,Curless,Sales
489321,Greger,Curless,Sales
205963,Yechiam,Curless,Development
63588,Pintsang,Curless,Sales
203376,Rajmohan,Curless,Development
424719,Feixiong,Curless,Development
271300,Gilbert,Curless,Sales
478572,Chaitali,Cusworth,Development
41205,Charlene,Cusworth,Sales
103245,Sajjad,Cusworth,Development
460032,Kenroku,Cusworth,Development
468884,Marin,Cusworth,Sales
452785,Honglan,Cusworth,Development
257262,Geraldo,Cusworth,Development
443634,Conor,Cusworth,Development
426783,Sahrah,Cyne,Development
245062,Jayesh,Cyne,Development
89119,Pranjal,Cyne,Development
30601,Gilbert,Cyne,Sales
230594,Basim,Cyne,Development
410794,Sangeeta,Cyne,Development
430347,Malu,Cyne,Sales
248537,Fumino,Cyne,Development
221881,Subhash,Cyne,Sales
430906,Christ,Cyre,Sales
404105,Minghong,Cyre,Sales
103731,Leandro,Cyre,Development
242585,Kwangho,Cyre,Development
243743,Adam,Cyre,Development
101537,Luigi,Cyre,Development
103835,Masasuke,Cyre,Development
11249,Randi,Cyre,Development
25046,Mart,Cyre,Development
93958,Morrie,Cyre,Development
264495,Manibrata,Cyre,Development
475490,Piyush,Cyre,Development
246817,Taegyun,Czaja,Development
255928,Tiina,Czaja,Development
413468,Kristina,Czaja,Development
445840,Marko,Czaja,Sales
100934,Goncalo,Czaja,Development
232089,Yoshimitsu,Czaja,Development
200526,Divine,Czaja,Development
77531,Padma,Czaja,Development
455266,Zita,Czaja,Development
422782,JiYoung,Czaja,Sales
498082,Breannda,Czaja,Development
252016,Hatim,Czaja,Sales
218051,Seongbin,Czap,Sales
41280,Felicidad,Czap,Sales
74494,Jongsuk,Czap,Development
411994,Lihong,Czap,Development
51639,Abdelaziz,Czap,Sales
42059,Jianhui,Czap,Development
208586,Remko,Czap,Development
483104,Dante,Daescu,Development
31385,Barry,Daescu,Sales
259414,Lena,Daescu,Sales
409948,Gad,Daescu,Development
290644,Rasikan,Daescu,Development
265523,Koldo,Daescu,Sales
286418,Tomokazu,Daescu,Sales
296637,Francoise,Daescu,Development
435713,Ortrun,Daescu,Development
498183,Sreekrishna,Daescu,Development
236243,Jinxi,Daescu,Sales
271380,LiMin,Dahlbom,Development
410418,Adas,Dahlbom,Development
241481,Muzhong,Dahlbom,Development
16993,Hongzue,Dahlbom,Sales
242227,Jouni,Dahlbom,Sales
401935,Vincent,Dahlbom,Development
270695,Marit,Dahlbom,Sales
257436,Arlette,Dahlbom,Sales
215111,Sajjad,Dahlbom,Development
203227,Nigel,Dalphin,Development
84671,Lenore,Dalphin,Development
467581,Dines,Dalphin,Development
280933,Jianhao,Dalphin,Development
495277,Shaunak,Dalphin,Development
415124,Sugwoo,Dalphin,Development
408464,Leandro,Dalphin,Development
262178,Stein,Dalphin,Development
248340,Maris,Dalphin,Development
440794,Emdad,Dalphin,Development
415861,Marla,Dalton,Development
33698,Mohan,Dalton,Sales
18310,Ioana,Dalton,Development
472939,Naraig,Dalton,Sales
45318,Franziska,Dalton,Development
278995,Shigehiro,Dalton,Sales
237894,Jiang,Dalton,Sales
86776,Palash,Danecki,Sales
27801,Naraig,Danecki,Sales
472692,IEEE,Danecki,Sales
293628,Zhanqiu,Danecki,Development
202246,Froduald,Danecki,Development
79765,Gonzalo,Danecki,Sales
231116,Kristof,Danecki,Development
108825,Kaijung,Danecki,Development
19014,Jiafu,Danecki,Sales
206241,Kazuhira,Danecki,Sales
262485,Tsvetan,Danecki,Development
415152,Jongsuk,Danecki,Sales
280126,Arie,Danecki,Development
251877,Bojan,Danecki,Development
481475,Jessie,Danley,Sales
76690,Shaowen,Danley,Development
10676,Valeri,Danley,Development
216545,Sorina,Danley,Development
37910,Kwangyoen,Danley,Development
421172,Heejo,Danley,Sales
208619,Gererd,Danlos,Development
10623,Aleksander,Danlos,Development
72723,Arve,Danlos,Sales
67301,Xuedong,Danlos,Sales
102405,Kagan,Danlos,Sales
35960,Adam,Danlos,Sales
455590,Claude,Danlos,Development
284529,Berry,Danlos,Development
284809,Tru,Danner,Development
450842,Charmane,Danner,Development
269873,Hidekazu,Danner,Sales
446071,Rasiah,Danner,Sales
227475,Kendra,Danner,Development
474981,Baoqiu,Danner,Development
486198,Jaroslava,Danner,Sales
420562,Anoosh,Danner,Sales
42268,Claude,Danner,Development
105485,Magy,Danner,Development
467502,Sukumar,Danner,Development
462016,Taiji,Danner,Sales
80781,Xudong,Danner,Development
433350,Pasqua,Danner,Development
72922,Kristian,DasSarma,Sales
484286,Prasadram,DasSarma,Development
50750,Kristen,DasSarma,Development
249417,Heng,DasSarma,Development
32931,Almudena,DasSarma,Sales
101414,Xiaoheng,DasSarma,Sales
243478,Ekawit,DasSarma,Sales
285743,Gretta,DasSarma,Development
284088,Katsuyuki,DasSarma,Development
460588,Chuanyi,DasSarma,Development
229549,Ekawit,DasSarma,Development
227695,Saeed,DasSarma,Sales
470979,Nahum,dAstous,Development
470386,Yongmin,dAstous,Sales
60259,Chrisa,dAstous,Sales
448647,Rosalie,dAstous,Development
249642,Yonghong,dAstous,Development
61776,Stafford,dAstous,Sales
236938,Elgin,dAstous,Development
106547,Quingbo,dAstous,Development
214753,Stafford,dAstous,Development
475377,Xinyu,Dayana,Development
202971,Fun,Dayana,Sales
248233,Annemarie,Dayana,Development
49992,Marsha,Dayana,Development
224460,Danai,Dayana,Development
16806,Sreekrishna,Dayana,Sales
210128,Olivera,Dayana,Sales
479708,Hilary,Dayana,Sales
82123,Tokuyasu,Dayana,Development
259424,Barun,Dayana,Sales
499486,Sumali,Dayana,Development
280803,Zine,Dayana,Development
223750,Shaibal,Dayana,Sales
245064,Achilleas,Dayana,Development
225714,Gadiel,Dayang,Development
479598,Uriel,Dayang,Development
442862,Munehiro,Dayang,Sales
485729,Demin,Dayang,Sales
31791,Saddek,Debuse,Sales
98619,Sham,Debuse,Development
101530,Sushant,Debuse,Development
241926,Matk,Debuse,Sales
432110,Vasiliy,Debuse,Development
428460,Ramachenga,Decaestecker,Development
299901,Gianluca,Decaestecker,Development
486143,Fai,Decaestecker,Development
482356,Bikash,Decaestecker,Sales
445218,Gino,Decaestecker,Sales
72923,Zhenbing,Decaestecker,Development
24872,Oguz,Decaestecker,Sales
106462,Chanjung,Decaestecker,Development
99400,Hitomi,Decaestecker,Sales
404057,Boaz,Decaestecker,Development
41772,Leon,Decaestecker,Sales
57525,Herbert,Dechter,Sales
231163,Emran,Dechter,Sales
462776,Mostafa,Dechter,Sales
237892,Pohua,Dechter,Development
482679,Krister,Decleir,Sales
214445,Shaw,Decleir,Development
225287,Ronnie,Decleir,Sales
58973,Marke,Decleir,Development
295658,Akeno,Decleir,Development
46250,Yefim,Decleir,Sales
406228,Hongzue,Decleir,Development
42623,Tayeb,Decleir,Development
250687,Kensyu,Decleir,Sales
288511,Bezalel,Decleir,Development
284654,Becky,Decleir,Development
291896,Mart,Decleir,Development
241204,Fumitake,Dehkordi,Development
280910,Arve,Dehkordi,Sales
101445,Remzi,Dehkordi,Sales
32261,Bernt,Dehkordi,Development
298859,Shuji,Dehkordi,Sales
96162,Tokuyasu,Dehkordi,Development
454322,Dulce,Delaune,Sales
52098,Martine,Delaune,Development
266049,Odysseas,Delaune,Sales
104931,Kristin,Delaune,Sales
437442,Muzhong,Delaune,Sales
25167,Flemming,Delaune,Development
447127,Shigeaki,Delaune,Development
441762,Mircea,Delaune,Sales
269501,Udi,Delaune,Sales
229819,Zhenbing,Delgrande,Development
57877,Brigham,Delgrande,Development
37068,Xiaoqiang,Delgrande,Sales
419296,Fumiyo,Delgrande,Development
495599,Muzhong,Delgrande,Development
36859,Lalit,Delgrande,Development
40021,Parto,Delgrande,Development
15036,Ziva,Delgrande,Development
200722,Nahla,Delgrande,Sales
414917,Chikara,Delgrange,Sales
417170,Paloma,Delgrange,Development
76331,Jaroslava,Delgrange,Sales
46757,Supot,Delgrange,Development
492278,Chinhyun,Delgrange,Sales
243260,Wonhee,Delgrossi,Development
258671,Weijing,Delgrossi,Sales
13721,Sugwoo,Delgrossi,Sales
278825,Jiakeng,Delgrossi,Development
27223,Noritoshi,Delgrossi,Sales
412371,Elzbieta,Delgrossi,Sales
236154,Shmuel,Demeyer,Sales
57834,Hideyuki,Demeyer,Development
11844,Shawna,Demeyer,Development
434674,Shrikanth,Demeyer,Development
401339,Xuejun,Demeyer,Development
245114,Matt,Demeyer,Development
444957,Anneke,Demeyer,Development
403424,Genta,Demeyer,Sales
433509,Dzung,Demian,Sales
404223,Erzsebet,Demian,Development
57865,Kazuhiro,Demian,Development
428620,Yinghua,Demian,Development
213071,Jacqueline,Demian,Sales
271232,Ingmar,Demian,Development
281510,Douadi,Demian,Sales
473776,Aemilian,Demir,Sales
281455,Abdelkader,Demir,Development
71416,Jayson,Demir,Development
459877,Shem,Demir,Sales
46025,Yurii,Demir,Development
206599,Kwangjo,Demir,Development
106214,Valdiodio,Demir,Development
23314,Krassimir,Demizu,Sales
74802,Mingzeng,Demizu,Development
434362,Guttorm,Demizu,Development
95322,Remzi,Demizu,Sales
79264,Chaosheng,Demizu,Development
94342,Ramalingam,Demizu,Development
419534,Odoardo,Demizu,Development
54770,Charlene,Demizu,Development
408167,Greger,Demizu,Sales
477510,Atreyi,Demizu,Sales
227205,Leon,Demizu,Development
276314,Evgueni,Demke,Development
251971,Harjit,Demke,Development
244072,Chiranjit,Demke,Sales
420314,Oguz,Demke,Development
212423,Reinhold,Demke,Sales
427742,Yongdong,Demke,Sales
85230,Gal,Demke,Sales
61589,Chuanti,Demke,Development
11048,Jaques,Demke,Sales
443457,Kazuhisa,Demke,Sales
496829,Shaleah,DeMori,Sales
